 41  512.425760 6.793E-28 1.690E-02.06490.071 3513.99490.72-.000180        0 4 2 0        0 3 3 0                    P 64e     3645431410 5 3 3 3  1143.0 1161.0
 41  512.483570 3.827E-28 1.765E-02.06630.075 3605.72920.74-.000249        0 5 3 0        0 4 4 0                    P 54e     3645431410 5 3 3 3   963.0  981.0
 41  512.555590 5.150E-28 5.455E-05.06680.076 2347.78360.750.000444        0 3 1 0        1 0 0 0                    R 50e     3645431410 5 3 3 3   927.0  909.0
 41  512.652290 3.844E-28 1.774E-02.06630.075 3605.72680.74-.000249        0 5 3 0        0 4 4 0                    P 54f     3645431410 5 3 3 3   963.0  981.0
 41  512.664570 8.562E-28 2.827E-02.06180.062 3649.52420.66-.000048        0 1 1 0        0 0 0 0                    P 93e     3643431410 5 3 3 3  1665.0 1683.0
 41  512.703290 1.216E-27 1.471E-02.06530.072 3355.57360.72-.000199        0 4 2 0        0 3 3 0                    P 61f     3645431410 5 3 3 3  1089.0 1107.0
 41  512.747620 9.633E-28 2.640E-02.06360.067 3566.56200.70-.000120        0 3 1 0        0 2 2 0                    P 75f     3644431410 5 3 3 3  1341.0 1359.0
 41  512.878460 2.657E-27 4.820E-02.06280.065 3502.60200.68-.000084        0 2 0 0        0 1 1 0                    P 83e     3644431410 5 3 3 3  1485.0 1503.0
 41  513.116080 1.076E-28 1.981E-02.06770.079 3856.70300.76-.000313        0 6 4 0        0 5 5 0                    P 46f     3655431410 5 3 3 3   819.0  837.0
 41  513.119710 1.076E-28 1.981E-02.06770.079 3856.70300.76-.000313        0 6 4 0        0 5 5 0                    P 46e     3655431410 5 3 3 3   819.0  837.0
 41  513.127180 6.347E-28 7.472E-02.06310.065 3879.54520.69-.000097        0 3 1 0        0 2 0 0                    P 80e     3644431410 5 3 3 3  1431.0 1449.0
 41  513.132220 2.302E-28 9.962E-02.06360.067 4134.03640.70-.000120        0 4 0 0        0 3 1 0                    P 75e     3544431410 5 3 3 3  1341.0 1359.0
 41  513.178690 8.743E-28 1.707E-02.06500.071 3460.32730.72-.000187        0 4 2 0        0 3 3 0                    P 63e     3645431410 5 3 3 3  1125.0 1143.0
 41  513.307220 3.684E-28 3.680E-04.06720.077 2796.55720.75-.000288        0 4 0 0        0 3 3 0                    P 49e     3655431410 5 3 3 3   873.0  891.0
 41  513.319930 4.745E-28 1.794E-02.06650.076 3560.34620.74-.000256        0 5 3 0        0 4 4 0                    P 53e     3645431410 5 3 3 3   945.0  963.0
 41  513.325890 3.453E-27 6.256E-03.06480.071 2977.63760.72-.000174        0 3 1 0        0 2 2 0                    P 65e     3645431410 5 3 3 3  1161.0 1179.0
 41  513.460650 1.248E-27 2.867E-02.06190.062 3572.15550.66-.000051        0 1 1 0        0 0 0 0                    P 92e     3643431410 5 3 3 3  1647.0 1665.0
 41  513.471780 4.765E-28 1.802E-02.06650.076 3560.34410.74-.000256        0 5 3 0        0 4 4 0                    P 53f     3645431410 5 3 3 3   945.0  963.0
 41  513.495140 1.288E-27 2.645E-02.06370.067 3503.84960.70-.000125        0 3 1 0        0 2 2 0                    P 74f     3644431410 5 3 3 3  1323.0 1341.0
 41  513.570070 1.562E-27 1.503E-02.06540.073 3304.39850.73-.000206        0 4 2 0        0 3 3 0                    P 60f     3645431410 5 3 3 3  1071.0 1089.0
 41  513.607540 4.327E-28 5.547E-05.06670.076 2390.25240.750.000437        0 3 1 0        1 0 0 0                    R 51e     3645431410 5 3 3 3   945.0  927.0
 41  513.674400 3.699E-27 4.867E-02.06290.065 3433.42680.68-.000089        0 2 0 0        0 1 1 0                    P 82e     3644431410 5 3 3 3  1467.0 1485.0
 41  513.933350 1.121E-27 1.724E-02.06520.072 3407.49270.72-.000193        0 4 2 0        0 3 3 0                    P 62e     3645431410 5 3 3 3  1107.0 1125.0
 41  513.946020 3.102E-28 1.007E-01.06370.067 4071.44050.70-.000125        0 4 0 0        0 3 1 0                    P 74e     3544431410 5 3 3 3  1323.0 1341.0
 41  513.957990 1.289E-28 2.015E-02.06790.079 3817.97210.77-.000321        0 6 4 0        0 5 5 0                    P 45f     3655431410 5 3 3 3   801.0  819.0
 41  513.961040 1.289E-28 2.015E-02.06790.079 3817.97200.77-.000321        0 6 4 0        0 5 5 0                    P 45e     3655431410 5 3 3 3   801.0  819.0
 41  513.963290 8.743E-28 7.558E-02.06320.066 3812.81290.69-.000101        0 3 1 0        0 2 0 0                    P 79e     3644431410 5 3 3 3  1413.0 1431.0
 41  514.035750 1.129E-28 8.698E-03.06590.074 3721.45920.73-.000227        0 5 1 0        0 4 2 0                    P 57e     3645431410 5 3 3 3  1017.0 1035.0
 41  514.156160 5.858E-28 1.823E-02.06670.076 3515.79980.75-.000264        0 5 3 0        0 4 4 0                    P 52e     3645431410 5 3 3 3   927.0  945.0
 41  514.227720 4.230E-28 3.544E-04.06730.078 2755.41020.76-.000296        0 4 0 0        0 3 3 0                    P 48e     3655431410 5 3 3 3   855.0  873.0
 41  514.242520 1.716E-27 2.651E-02.06380.068 3441.96550.70-.000130        0 3 1 0        0 2 2 0                    P 73f     3644431410 5 3 3 3  1305.0 1323.0
 41  514.257240 1.810E-27 2.907E-02.06200.062 3495.60670.66-.000055        0 1 1 0        0 0 0 0                    P 91e     3643431410 5 3 3 3  1629.0 1647.0
 41  514.292510 5.880E-28 1.831E-02.06670.076 3515.79800.75-.000264        0 5 3 0        0 4 4 0                    P 52f     3645431410 5 3 3 3   927.0  945.0
 41  514.296740 4.616E-27 6.540E-03.06490.071 2923.17430.72-.000180        0 3 1 0        0 2 2 0                    P 64e     3645431410 5 3 3 3  1143.0 1161.0
 41  514.435190 1.998E-27 1.536E-02.06560.073 3254.05770.73-.000213        0 4 2 0        0 3 3 0                    P 59f     3645431410 5 3 3 3  1053.0 1071.0
 41  514.469920 5.128E-27 4.913E-02.06300.065 3365.07530.68-.000093        0 2 0 0        0 1 1 0                    P 81e     3644431410 5 3 3 3  1449.0 1467.0
 41  514.662880 3.620E-28 5.641E-05.06650.076 2433.55010.740.000430        0 3 1 0        1 0 0 0                    R 52e     3645431410 5 3 3 3   963.0  945.0
 41  514.689800 1.431E-27 1.742E-02.06530.072 3355.49130.72-.000199        0 4 2 0        0 3 3 0                    P 61e     3645431410 5 3 3 3  1089.0 1107.0
 41  514.759220 4.162E-28 1.017E-01.06380.068 4009.67060.70-.000130        0 4 0 0        0 3 1 0                    P 73e     3544431410 5 3 3 3  1305.0 1323.0
 41  514.799890 1.199E-27 7.644E-02.06330.066 3746.90470.69-.000106        0 3 1 0        0 2 0 0                    P 78e     3644431410 5 3 3 3  1395.0 1413.0
 41  514.800000 1.536E-28 2.050E-02.06810.080 3780.08020.77-.000330        0 6 4 0        0 5 5 0                    P 44f     3655431410 5 3 3 3   783.0  801.0
 41  514.802560 1.536E-28 2.050E-02.06810.080 3780.08020.77-.000330        0 6 4 0        0 5 5 0                    P 44e     3655431410 5 3 3 3   783.0  801.0
 41  514.989840 2.276E-27 2.656E-02.06390.068 3380.90970.70-.000135        0 3 1 0        0 2 2 0                    P 72f     3644431410 5 3 3 3  1287.0 1305.0
 41  514.992290 7.200E-28 1.853E-02.06680.076 3472.09010.75-.000272        0 5 3 0        0 4 4 0                    P 51e     3645431410 5 3 3 3   909.0  927.0
 41  515.014940 1.357E-28 2.775E-02.06210.062 4016.28340.67-.000058        0 2 2 0        0 1 1 0                    P 90f     3543431410 5 3 3 3  1611.0 1629.0
