411  682.756748 5.811E-25 1.493E-02.11160.289 1299.25980.77-.001643            2V8         GROUND 59  4-2E       60 -6 0A1     571231 2 2 5 3 3 3   714.0  726.0
411  682.756748 5.811E-25 1.493E-02.11160.289 1299.25980.77-.001643            2V8         GROUND 59 -4-2E       60  6 0A1     571231 2 2 5 3 3 3   714.0  726.0
411  682.798854 2.152E-24 7.230E-02.11160.236 1374.13570.80-.001459            2V8         GROUND 65  2 0E       66  2 0E      571431 2 2 5 4 3 3   786.0  798.0
411  682.882411 1.529E-24 4.790E-02.11160.268 1353.32490.79-.001516            2V8         GROUND 63  4 0E       64  4 0E      571431 2 2 5 4 3 3   762.0  774.0
411  682.942933 2.456E-24 7.681E-02.11160.235 1359.31330.80-.001448            2V8         GROUND 65  1 0E       66  1 0E      571431 2 2 5 4 3 3   786.0  798.0
411  682.947929 2.006E-24 6.345E-02.11160.231 1358.48550.80-.001490            2V8         GROUND 64 -3 0A1      65  3 0A2     571231 2 2 5 3 3 3   774.0  786.0
411  682.947939 2.006E-24 6.345E-02.11160.231 1358.48550.80-.001490            2V8         GROUND 64  3 0A1      65 -3 0A2     571231 2 2 5 3 3 3   774.0  786.0
411  682.962320 1.054E-24 2.902E-02.11160.260 1320.13330.78-.001606            2V8         GROUND 61  3-2A2      62  5 0E      571231 2 2 5 3 3 3   738.0  750.0
411  682.986643 2.559E-24 7.814E-02.11160.236 1354.37220.80-.001443            2V8         GROUND 65  0 0A2      66  0 0A1     471431 2 2 5 4 3 3   786.0  798.0
411  683.077351 4.200E-25 6.472E-02.11160.222 1699.52120.80-.001433            2V8         GROUND 69  6 0A2      70 -6 0A1     571231 2 2 5 3 3 3   834.0  846.0
411  683.077351 4.200E-25 6.472E-02.11160.222 1699.52120.80-.001433            2V8         GROUND 69 -6 0A2      70  6 0A1     571231 2 2 5 3 3 3   834.0  846.0
411  683.191420 6.548E-25 1.434E-02.11160.307 1262.57310.76-.001659            2V8         GROUND 58  4-2E       59 -6 0A2     571231 2 2 5 3 3 3   702.0  714.0
411  683.191420 6.548E-25 1.434E-02.11160.307 1262.57310.76-.001659            2V8         GROUND 58 -4-2E       59  6 0A2     571231 2 2 5 3 3 3   702.0  714.0
411  683.232317 2.597E-24 7.291E-02.11160.246 1333.78160.80-.001479            2V8         GROUND 64  2 0E       65  2 0E      571431 2 2 5 4 3 3   774.0  786.0
411  683.324842 1.818E-24 4.790E-02.11160.280 1314.19390.79-.001536            2V8         GROUND 62  4 0E       63  4 0E      571431 2 2 5 4 3 3   750.0  762.0
411  683.369475 3.206E-25 8.215E-02.11160.224 1794.90590.80-.001521            2V8         GROUND 66  9 0A1      67 -9 0A2     471231 2 2 5 3 3 3   798.0  810.0
411  683.369475 3.206E-25 8.215E-02.11160.224 1794.90590.80-.001521            2V8         GROUND 66 -9 0A1      67  9 0A2     471231 2 2 5 3 3 3   798.0  810.0
411  683.373439 2.962E-24 7.740E-02.11160.245 1318.95700.80-.001474            2V8         GROUND 64  1 0E       65  1 0E      571431 2 2 5 4 3 3   774.0  786.0
