271  718.249520 9.376E-26 9.706E-02.07410.113 1902.77030.990.000000             V9         GROUND 36 21-1 E2     37 22 0 E1    455650 6 6 6 3 4 0   292.0  300.0
271  718.315660 3.362E-25 8.304E-02.07670.114 1919.53731.040.000000             V9         GROUND 41 18-1  G     42 19 0  G    455650 6 6 6 3 4 0  1328.0 1360.0
271  718.497680 4.556E-26 5.158E-02.07610.114 1942.46121.030.000000             V9         GROUND 40 19-1 E2     41 20 0 E1    455650 6 6 6 3 4 0   324.0  332.0
271  718.509660 3.869E-25 1.002E-01.07410.113 1902.77530.990.000000             V9         GROUND 36 21-1  G     37 22 0  G    455650 6 6 6 3 4 0  1168.0 1200.0
271  718.599260 7.119E-26 7.569E-02.07880.115 1948.83471.070.000000             V9         GROUND 44 16-1 E2     45 17 0 E1    455650 6 6 6 3 4 0   356.0  364.0
271  718.654740 2.839E-25 7.547E-02.07880.115 1948.82921.070.000000             V9         GROUND 44 16-1  G     45 17 0  G    455650 6 6 6 3 4 0  1424.0 1456.0
271  718.788790 3.985E-25 8.903E-02.07550.114 1888.46701.020.000000             V9         GROUND 39 19-1  G     40 20 0  G    455650 6 6 6 3 4 0  1264.0 1296.0
271  719.029540 7.326E-26 5.202E-02.07500.114 1835.76631.010.000000             V9         GROUND 38 19-1 E2     39 20 0 E1    455650 6 6 6 3 4 0   308.0  316.0
271  719.122240 1.805E-25 8.009E-02.07730.114 1901.91891.050.000000             V9         GROUND 42 17-1E34     43 18 0E34    455650 6 6 6 3 4 0   680.0  696.0
271  719.232620 1.618E-26 8.847E-02.07810.115 2565.91931.060.000000          V4+V9             V4 43 21-1  G     44 22 0  G    455650 6 6 6 3 4 0  1392.0 1424.0
271  719.249760 4.068E-27 8.907E-02.07810.115 2566.13761.060.000000          V4+V9             V4 43 21-1 E1     44 22 0 E2    455650 6 6 6 3 4 0   348.0  356.0
271  719.325750 4.506E-25 9.549E-02.07450.114 1866.62501.000.000000             V9         GROUND 37 20-1A34     38 21 0A12    455650 6 6 6 3 4 0  1200.0 1232.0
271  719.394100 3.458E-25 7.677E-02.07730.114 1901.91351.050.000000             V9         GROUND 42 17-1A34     43 18 0A12    455650 6 6 6 3 4 0  1360.0 1392.0
271  719.442260 2.219E-25 9.407E-02.07450.114 1866.61991.000.000000             V9         GROUND 37 20-1E34     38 21 0E34    455650 6 6 6 3 4 0   600.0  616.0
271  719.636930 1.097E-25 8.517E-02.07610.114 1864.23201.030.000000             V9         GROUND 40 18-1 E2     41 19 0 E1    455650 6 6 6 3 4 0   324.0  332.0
271  719.666080 1.189E-25 1.002E-01.07380.113 1854.00800.980.000000             V9         GROUND 35 21-1 E2     36 22 0 E1    455650 6 6 6 3 4 0   284.0  292.0
271  719.710730 4.365E-25 8.474E-02.07610.114 1864.22671.030.000000             V9         GROUND 40 18-1  G     41 19 0  G    455650 6 6 6 3 4 0  1296.0 1328.0
271  719.795510 2.489E-28 2.957E-06.07050.113  988.39731.020.000000            3V4         GROUND 37  2 0 E2     38  2 0 E1    455650 6 6 6 3 4 0   300.0  308.0
