401  801.159650 1.370E-26 1.926E-02.09080.102 2409.49220.860.000000             V6         GROUND 55 16 1E       56 17 0E      355420 1 1 1 1 1 0  1776.0 1776.0
401  801.239480 2.770E-26 2.449E-02.09020.169 2238.86040.860.000000             V6         GROUND 38 18 1E       39 19 0E      355420 1 1 1 1 1 0  1232.0 1232.0
401  801.514300 2.810E-26 3.052E-02.09170.266 2226.26740.790.000000             V6         GROUND 29 19 1E       30 20 0E      355420 1 1 1 1 1 0   944.0  944.0
401  801.604440 2.380E-26 2.147E-02.09040.146 2281.62790.860.000000             V6         GROUND 46 17 1A2      47 18 0A1     355420 1 1 1 1 1 0  1488.0 1488.0
401  801.604440 2.380E-26 2.147E-02.09040.146 2281.62790.860.000000             V6         GROUND 46 17 1A1      47 18 0A2     355420 1 1 1 1 1 0  1488.0 1488.0
401  801.685090 2.200E-26 4.345E-02.09580.207 2274.31360.690.000000             V6         GROUND 20 20 1A2      21 21 0A1     355420 1 1 1 1 1 0   656.0  656.0
401  801.685090 2.200E-26 4.345E-02.09580.207 2274.31360.690.000000             V6         GROUND 20 20 1A1      21 21 0A2     355420 1 1 1 1 1 0   656.0  656.0
401  801.912280 1.610E-26 1.944E-02.09120.102 2374.11460.860.000000             V6         GROUND 54 16 1E       55 17 0E      355420 1 1 1 1 1 0  1744.0 1744.0
401  801.957980 3.100E-26 2.500E-02.09030.178 2214.16270.860.000000             V6         GROUND 37 18 1E       38 19 0E      355420 1 1 1 1 1 0  1200.0 1200.0
401  802.213860 3.060E-26 3.142E-02.09200.272 2207.25430.770.000000             V6         GROUND 28 19 1E       29 20 0E      355420 1 1 1 1 1 0   912.0  912.0
401  802.339270 2.730E-26 2.182E-02.09030.154 2251.89220.860.000000             V6         GROUND 45 17 1A1      46 18 0A2     355420 1 1 1 1 1 0  1456.0 1456.0
401  802.339270 2.730E-26 2.182E-02.09030.154 2251.89220.860.000000             V6         GROUND 45 17 1A2      46 18 0A1     355420 1 1 1 1 1 0  1456.0 1456.0
401  802.662950 1.890E-26 1.967E-02.09100.101 2339.36070.860.000000             V6         GROUND 53 16 1E       54 17 0E      355420 1 1 1 1 1 0  1712.0 1712.0
401  802.674420 3.460E-26 2.555E-02.09040.189 2190.09440.860.000000             V6         GROUND 36 18 1E       37 19 0E      355420 1 1 1 1 1 0  1168.0 1168.0
401  802.911280 3.330E-26 3.246E-02.09240.274 2188.87280.760.000000             V6         GROUND 27 19 1E       28 20 0E      355420 1 1 1 1 1 0   880.0  880.0
401  803.072080 3.110E-26 2.210E-02.09020.162 2222.78350.860.000000             V6         GROUND 44 17 1A1      45 18 0A2     355420 1 1 1 1 1 0  1424.0 1424.0
401  803.072080 3.110E-26 2.210E-02.09020.162 2222.78350.860.000000             V6         GROUND 44 17 1A2      45 18 0A1     355420 1 1 1 1 1 0  1424.0 1424.0
401  803.388800 3.840E-26 2.606E-02.09050.203 2166.65580.870.000000             V6         GROUND 35 18 1E       36 19 0E      355420 1 1 1 1 1 0  1136.0 1136.0
401  803.411670 2.220E-26 1.998E-02.09080.101 2305.23080.860.000000             V6         GROUND 52 16 1E       53 17 0E      355420 1 1 1 1 1 0  1680.0 1680.0
