261  501.392710 8.872E-26 1.927E-03.10430.191 1465.37850.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  2e     3466432320 2 1 1 1     5.0    5.0
261  501.402360 4.764E-24 1.662E-03.07680.141  977.11940.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 14f     3466432320 2 1 1 1    29.0   29.0
261  501.409260 2.635E-25 1.908E-03.10430.191 1465.37840.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  2f     3466432320 2 1 1 1    15.0   15.0
261  501.420670 1.496E-25 2.402E-03.09850.185 1472.46280.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  3f     3466432320 2 1 1 1     7.0    7.0
261  501.435730 6.011E-25 2.620E-03.09400.180 1481.90840.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  4f     3466432320 2 1 1 1    27.0   27.0
261  501.454280 2.427E-25 2.750E-03.09030.175 1493.71510.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  5f     3466432320 2 1 1 1    11.0   11.0
261  501.464440 1.071E-27 8.187E-05.07680.141 2297.14180.75-.001000 000 3 1 1-1- u 000 1 2 1 0  g                    P 14f     3466432320 2 1 1 1    81.0   87.0
261  501.474270 1.178E-23 1.523E-03.07560.138 1012.53100.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 15f     3466432320 2 1 1 1    93.0   93.0
261  501.476140 8.312E-25 2.846E-03.08750.170 1507.88270.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  6f     3466432320 2 1 1 1    39.0   39.0
261  501.488710 7.629E-25 8.027E-04.05780.107 1554.21140.75-.001000 000 2 0 2 0  g 000 0 1 0 1  u                    Q 26e     3466432320 2 1 1 1   159.0  159.0
261  501.501110 3.036E-25 2.930E-03.08520.166 1524.41090.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  7f     3466432320 2 1 1 1    15.0   15.0
261  501.528920 9.669E-25 3.008E-03.08340.162 1543.29960.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  8f     3466432320 2 1 1 1    51.0   51.0
261  501.555960 3.199E-24 1.401E-03.07460.135 1050.30000.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 16f     3466432320 2 1 1 1    33.0   33.0
261  501.559270 3.333E-25 3.087E-03.08200.158 1564.54830.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  9f     3466432320 2 1 1 1    19.0   19.0
261  501.590810 1.876E-26 1.380E-03.07190.129 2342.54110.75-.001000 000 4 0 2 0  g 000 2 1 2-1  u                    P 18e     3466432320 2 1 1 1   105.0  111.0
261  501.591820 1.011E-24 3.167E-03.08080.154 1588.15670.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 10f     3466432320 2 1 1 1    63.0   63.0
261  501.610050 4.541E-26 9.690E-03.08520.166 2131.87040.75-.001000 000 3 1 1-1- u 000 1 2-1 2  g                    P  7f     3466432320 2 1 1 1    13.0   15.0
261  501.626210 3.336E-25 3.248E-03.07960.150 1614.12440.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 11f     3466432320 2 1 1 1    23.0   23.0
261  501.628010 1.921E-25 7.956E-04.05600.104 1617.61090.75-.001000 000 2 0 2 0  g 000 0 1 0 1  u                    Q 27e     3466432320 2 1 1 1    55.0   55.0
261  501.647010 7.737E-24 1.294E-03.07330.132 1090.42590.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 17f     3466432320 2 1 1 1   105.0  105.0
261  501.662040 9.724E-25 3.333E-03.07870.147 1642.45090.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 12f     3466432320 2 1 1 1    75.0   75.0
261  501.698900 3.093E-25 3.419E-03.07770.144 1673.13590.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 13f     3466432320 2 1 1 1    27.0   27.0
261  501.701680 2.007E-28 4.546E-04.05070.094 3161.82830.75-.001000 000 3 1 1-1+ u 000 1 2-1 2  g                    Q 30f     3466432320 2 1 1 1   183.0  183.0
261  501.715410 3.827E-27 7.217E-03.04500.081 3177.30050.75-.001000 000 3 0 3 0  g 000 1 1 1-1- u                    Q 39f     3455432320 2 1 1 1   237.0  237.0
261  501.736360 8.697E-25 3.504E-03.07680.141 1706.17870.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 14f     3466432320 2 1 1 1    87.0   87.0
261  501.747000 2.059E-24 1.202E-03.07190.129 1132.90790.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 18f     3466432320 2 1 1 1    37.0   37.0
261  501.772090 4.295E-25 7.879E-04.05410.101 1683.34850.75-.001000 000 2 0 2 0  g 000 0 1 0 1  u                    Q 28e     3466432320 2 1 1 1   171.0  171.0
261  501.774040 2.671E-25 3.587E-03.07560.138 1741.57880.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 15f     3466432320 2 1 1 1    31.0   31.0
261  501.783460 1.177E-26 4.495E-03.04500.081 2826.78220.75-.001000 000 3 0 3 0  g 000 1 1 1 1  u                    Q 35f     3455432320 2 1 1 1   213.0  213.0
261  501.811570 7.257E-25 3.667E-03.07460.135 1779.33560.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 16f     3466432320 2 1 1 1    99.0   99.0
261  501.823680 1.560E-27 4.661E-03.04500.081 3277.03380.75-.001000 000 3 0 3 0  g 000 1 1 1 1  u                    Q 40e     3455432320 2 1 1 1   243.0  243.0
261  501.848650 2.153E-25 3.741E-03.07330.132 1819.44840.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 17f     3466432320 2 1 1 1    35.0   35.0
261  501.855560 4.884E-24 1.122E-03.07040.126 1177.74530.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 19f     3466432320 2 1 1 1   117.0  117.0
261  501.885070 5.651E-25 3.806E-03.07190.129 1861.91660.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 18f     3466432320 2 1 1 1   111.0  111.0
261  501.898590 2.167E-28 6.454E-05.09850.185 2072.89830.75-.001000 000 3 1 1-1+ u 000 1 2-1 2  g                    R  2e     3466432320 2 1 1 1     7.0    5.0
