381  623.706615 1.671E-29 8.585E-06.08130.116 2162.72460.760.000000             V7         GROUND 41  8 34       40 13 28      002020 4 4 2 2 2 0   249.0  243.0
381  623.743859 3.313E-25 1.456E-04.08130.116  757.84310.760.000000            V10         GROUND 22  5 17       23  8 16      002520 4 4 2 2 2 0   315.0  329.0
381  623.795809 1.749E-27 2.165E-06.08500.111  756.27710.760.000000            V10         GROUND 18  8 10       17 11  7      002520 4 4 2 2 2 0   111.0  105.0
381  623.796137 1.749E-27 2.165E-06.08500.111  756.27710.760.000000            V10         GROUND 18  8 11       17 11  6      002520 4 4 2 2 2 0   111.0  105.0
381  623.852420 1.525E-30 3.809E-08.08130.116 1502.55290.760.000000             V7         GROUND 34  4 30       33 11 22      002020 4 4 2 2 2 0   207.0  201.0
381  623.921166 7.887E-29 2.029E-06.08130.116 1502.55290.760.000000             V7         GROUND 33  6 28       33 11 22      002020 4 4 2 2 2 0   201.0  201.0
381  623.955578 3.333E-30 2.312E-06.08130.116 2154.15210.760.000000             V7         GROUND 29 16 13       28 19  9      002020 4 4 2 2 2 0   177.0  171.0
381  623.955578 3.333E-30 2.312E-06.08130.116 2154.15210.760.000000             V7         GROUND 29 16 14       28 19 10      002020 4 4 2 2 2 0   177.0  171.0
381  624.022243 1.593E-29 4.153E-09.08700.120  385.51330.760.000000            V10         GROUND 14  0 14       14  7  7      002520 4 4 2 2 2 0    87.0   87.0
381  624.027734 1.945E-28 1.661E-06.08630.110 1103.32330.760.000000             V7         GROUND 14 12  2       15 15  0      002020 4 4 2 2 2 0    87.0   93.0
381  624.027734 1.945E-28 1.661E-06.08630.110 1103.32330.760.000000             V7         GROUND 14 12  3       15 15  1      002020 4 4 2 2 2 0    87.0   93.0
381  624.030817 2.267E-28 1.990E-06.08130.116 1281.29700.760.000000             V7         GROUND 33  1 33       33  8 25      002020 4 4 2 2 2 0   201.0  201.0
381  624.070761 3.245E-28 9.017E-07.08130.116 1011.33290.760.000000            V10         GROUND 28  4 24       27  9 19      002020 4 4 2 2 2 0   171.0  165.0
381  624.108958 6.782E-29 1.754E-08.08840.121  336.06050.760.000000            V10         GROUND 11  2 10       12  7  5      002520 4 4 2 2 2 0    69.0   75.0
381  624.111762 2.981E-29 4.697E-08.08190.117 1029.22840.760.000000             V7         GROUND 23  7 16       22 12 10      002020 4 4 2 2 2 0   329.0  315.0
