431  586.456400 9.560E-24 2.346E-01.10000.200 1607.50500.750.000000 000002010 f g  000000020 f u  0 0 1 0        0 0 2 0 P 48f 332220 3 5 0 0 0 0   285.0  291.0
431  586.460400 1.107E-25 1.972E+00.10000.200 2952.32460.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P136f 442220 2 5 0 0 0 0   271.0  273.0
431  586.542630 4.147E-27 5.162E-02.10000.200 3110.53800.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P140e 442220 2 5 0 0 0 0   837.0  843.0
431  586.588600 3.187E-24 6.223E-01.10000.200 2192.32590.750.000000 000001010 e u  000001000 e g  1 0-1 0        1 0 0 0 P103e 332220 3 5 0 0 0 0   615.0  621.0
431  586.670260 2.093E-25 1.551E+00.10000.200 3008.24920.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P143e 442220 2 5 0 0 0 0   855.0  861.0
431  586.673800 6.374E-24 3.589E-01.10000.200 1831.37700.750.000000 000003000 e g  000001010 e u  1 0 0 0        1 0 1 0 P 62e 332220 3 5 0 0 0 0   369.0  375.0
431  586.679700 3.187E-24 2.142E-01.10000.200 1579.68010.750.000000 000002010 e u  000000020 e g  0 0 1 0        0 0 2 0 P 46e 332220 3 5 0 0 0 0    91.0   93.0
431  586.697940 1.230E-27 2.799E-02.10000.200 3239.04250.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P143f 432220 2 5 0 0 0 0   855.0  861.0
431  586.733900 3.187E-24 2.241E-01.10000.200 1593.44490.750.000000 000002010 f g  000000020 f u  0 0 1 0        0 0 2 0 P 47f 332220 3 5 0 0 0 0    93.0   95.0
431  586.774020 4.000E-25 1.974E+00.10000.200 2912.52520.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P135f 442220 2 5 0 0 0 0   807.0  813.0
431  586.834110 1.694E-27 5.226E-02.10000.200 3069.63100.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P139e 442220 2 5 0 0 0 0   277.0  279.0
431  586.898500 3.187E-24 1.933E-01.10000.200 1849.81990.750.000000 000003000 f u  000001010 f g  1 0 0 0        1 0 1 0 P 63f 332220 3 5 0 0 0 0   375.0  381.0
431  586.907600 6.374E-24 3.896E-01.10000.200 1934.30100.750.000000 000002000 e g  000000010 e u  0 0 0 0        0 0 1 0 P 94e 332220 3 5 0 0 0 0   561.0  567.0
431  586.952740 8.488E-26 1.554E+00.10000.200 2966.55910.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P142e 442220 2 5 0 0 0 0   283.0  285.0
431  586.972500 1.274E-23 2.735E-01.10000.200 1566.20500.750.000000 000002010 e u  000000020 e g  0 0 1 0        0 0 2 0 P 45e 332220 3 5 0 0 0 0   267.0  273.0
431  586.982350 5.124E-28 2.878E-02.10000.200 3197.21300.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P142f 432220 2 5 0 0 0 0   283.0  285.0
431  587.011900 1.274E-23 2.857E-01.10000.200 1579.67800.750.000000 000002010 f u  000000020 f g  0 0 1 0        0 0 2 0 P 46f 332220 3 5 0 0 0 0   273.0  279.0
431  587.087560 1.604E-25 1.976E+00.10000.200 2873.01600.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P134f 442220 2 5 0 0 0 0   267.0  269.0
431  587.125450 6.210E-27 5.285E-02.10000.200 3029.01360.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P138e 442220 2 5 0 0 0 0   825.0  831.0
431  587.128800 6.374E-24 9.504E-01.10000.200 2132.42310.750.000000 000001010 e g  000001000 e u  1 0-1 0        1 0 0 0 P101e 332220 3 5 0 0 0 0   603.0  609.0
431  587.235320 3.094E-25 1.556E+00.10000.200 2925.15790.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P141e 442220 2 5 0 0 0 0   843.0  849.0
431  587.256800 6.374E-24 3.119E-01.10000.200 1795.35900.750.000000 000003000 e u  000001010 e g  1 0 0 0        1 0 1 0 P 60e 332220 3 5 0 0 0 0   357.0  363.0
431  587.265300 3.187E-24 1.971E-01.10000.200 1553.02290.750.000000 000002010 e u  000000020 e g  0 0 1 0        0 0 2 0 P 44e 332220 3 5 0 0 0 0    87.0   89.0
431  587.266850 1.919E-27 2.960E-02.10000.200 3155.67340.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P141f 432220 2 5 0 0 0 0   843.0  849.0
