461 2278.397893 1.556E-35 1.340E-01.06980.059 7190.14520.750.000000              2              0                    P 94      432210 1 1 1 1 1 0   187.0  189.0
461 2282.105977 3.146E-35 1.330E-01.06980.059 7040.96370.750.000000              2              0                    P 93      432210 1 1 1 1 1 0   185.0  187.0
461 2285.792956 6.359E-35 1.330E-01.06980.059 6893.27670.750.000000              2              0                    P 92      432210 1 1 1 1 1 0   183.0  185.0
461 2289.458808 1.266E-34 1.320E-01.06980.059 6747.08710.750.000000              2              0                    P 91      432210 1 1 1 1 1 0   181.0  183.0
461 2293.103511 2.522E-34 1.320E-01.06980.059 6602.39790.750.000000              2              0                    P 90      432210 1 1 1 1 1 0   179.0  181.0
461 2296.727044 4.948E-34 1.310E-01.06980.059 6459.21190.750.000000              2              0                    P 89      432210 1 1 1 1 1 0   177.0  179.0
461 2300.329385 9.711E-34 1.310E-01.06980.059 6317.53210.750.000000              2              0                    P 88      432210 1 1 1 1 1 0   175.0  177.0
461 2303.910512 1.877E-33 1.300E-01.06980.059 6177.36120.750.000000              2              0                    P 87      432210 1 1 1 1 1 0   173.0  175.0
461 2307.470403 3.629E-33 1.300E-01.06980.059 6038.70210.750.000000              2              0                    P 86      432210 1 1 1 1 1 0   171.0  173.0
461 2311.009035 6.911E-33 1.290E-01.06980.059 5901.55760.750.000000              2              0                    P 85      432210 1 1 1 1 1 0   169.0  171.0
461 2314.526385 1.316E-32 1.290E-01.06980.059 5765.93030.750.000000              2              0                    P 84      432210 1 1 1 1 1 0   167.0  169.0
461 2318.022430 2.469E-32 1.280E-01.06980.059 5631.82310.750.000000              2              0                    P 83      432210 1 1 1 1 1 0   165.0  167.0
461 2321.497148 4.632E-32 1.280E-01.06980.059 5499.23850.750.000000              2              0                    P 82      532210 1 1 1 1 1 0   163.0  165.0
461 2324.950516 8.559E-32 1.270E-01.06980.059 5368.17920.750.000000              2              0                    P 81      532210 1 1 1 1 1 0   161.0  163.0
461 2328.382509 1.582E-31 1.270E-01.06980.059 5238.64790.750.000000              2              0                    P 80      532210 1 1 1 1 1 0   159.0  161.0
461 2331.793105 2.901E-31 1.270E-01.06980.059 5110.64710.750.000000              2              0                    P 79      532210 1 1 1 1 1 0   157.0  159.0
461 2335.182279 5.239E-31 1.260E-01.06980.059 4984.17930.750.000000              2              0                    P 78      532210 1 1 1 1 1 0   155.0  157.0
461 2338.550008 9.465E-31 1.260E-01.06980.059 4859.24720.750.000000              2              0                    P 77      532210 1 1 1 1 1 0   153.0  155.0
461 2341.896267 1.697E-30 1.260E-01.06980.059 4735.85310.750.000000              2              0                    P 76      532210 1 1 1 1 1 0   151.0  153.0
461 2345.221032 2.995E-30 1.250E-01.06980.059 4613.99960.750.000000              2              0                    P 75      532210 1 1 1 1 1 0   149.0  151.0
461 2348.524279 5.288E-30 1.250E-01.06980.059 4493.68900.750.000000              2              0                    P 74      532210 1 1 1 1 1 0   147.0  149.0
461 2351.805984 9.265E-30 1.250E-01.06980.059 4374.92390.750.000000              2              0                    P 73      532210 1 1 1 1 1 0   145.0  147.0
461 2355.066120 1.611E-29 1.250E-01.06980.059 4257.70640.750.000000              2              0                    P 72      532210 1 1 1 1 1 0   143.0  145.0
461 2358.304664 2.757E-29 1.240E-01.06980.059 4142.03900.750.000000              2              0                    P 71      532210 1 1 1 1 1 0   141.0  143.0
461 2361.521591 4.720E-29 1.240E-01.06980.059 4027.92390.750.000000              2              0                    P 70      532210 1 1 1 1 1 0   139.0  141.0
461 2364.716875 8.018E-29 1.240E-01.06980.059 3915.36350.750.000000              2              0                    P 69      532210 1 1 1 1 1 0   137.0  139.0
461 2367.890491 1.352E-28 1.240E-01.06980.059 3804.35990.750.000000              2              0                    P 68      532210 1 1 1 1 1 0   135.0  137.0
461 2371.042413 2.261E-28 1.240E-01.06980.059 3694.91540.750.000000              2              0                    P 67      532210 1 1 1 1 1 0   133.0  135.0
461 2374.172615 3.752E-28 1.240E-01.06980.059 3587.03210.750.000000              2              0                    P 66      532210 1 1 1 1 1 0   131.0  133.0
461 2377.281073 6.178E-28 1.240E-01.06980.059 3480.71220.750.000000              2              0                    P 65      532210 1 1 1 1 1 0   129.0  131.0
461 2380.367759 1.009E-27 1.240E-01.06980.059 3375.95780.750.000000              2              0                    P 64      532210 1 1 1 1 1 0   127.0  129.0
461 2383.432648 1.636E-27 1.240E-01.06980.059 3272.77100.750.000000              2              0                    P 63      532210 1 1 1 1 1 0   125.0  127.0
461 2386.475714 2.632E-27 1.240E-01.06980.059 3171.15370.750.000000              2              0                    P 62      532210 1 1 1 1 1 0   123.0  125.0
461 2389.496930 4.200E-27 1.240E-01.06980.059 3071.10810.750.000000              2              0                    P 61      532210 1 1 1 1 1 0   121.0  123.0
461 2392.496269 6.650E-27 1.240E-01.06980.059 2972.63610.750.000000              2              0                    P 60      532210 1 1 1 1 1 0   119.0  121.0
461 2395.473706 1.045E-26 1.240E-01.06980.059 2875.73970.750.000000              2              0                    P 59      532210 1 1 1 1 1 0   117.0  119.0
461 2398.429213 1.628E-26 1.240E-01.06980.059 2780.42070.750.000000              2              0                    P 58      532210 1 1 1 1 1 0   115.0  117.0
461 2401.362763 2.516E-26 1.240E-01.06980.059 2686.68110.750.000000              2              0                    P 57      532210 1 1 1 1 1 0   113.0  115.0
461 2404.274330 3.859E-26 1.240E-01.06980.059 2594.52270.750.000000              2              0                    P 56      532210 1 1 1 1 1 0   111.0  113.0
461 2407.163886 5.872E-26 1.240E-01.06980.059 2503.94730.750.000000              2              0                    P 55      532210 1 1 1 1 1 0   109.0  111.0
461 2410.031404 8.863E-26 1.240E-01.06980.059 2414.95680.750.000000              2              0                    P 54      532210 1 1 1 1 1 0   107.0  109.0
461 2412.876856 1.327E-25 1.240E-01.06980.059 2327.55280.750.000000              2              0                    P 53      532210 1 1 1 1 1 0   105.0  107.0
461 2415.700216 1.971E-25 1.240E-01.06980.059 2241.73720.750.000000              2              0                    P 52      532210 1 1 1 1 1 0   103.0  105.0
461 2418.501455 2.927E-25 1.250E-01.06980.059 2157.51160.750.000000              2              0                    P 51      532210 1 1 1 1 1 0   101.0  103.0
461 2421.280546 4.277E-25 1.250E-01.06980.060 2074.87770.750.000000              2              0                    P 50      532210 1 1 1 1 1 0    99.0  101.0
461 2424.037460 6.200E-25 1.250E-01.06980.061 1993.83710.750.000000              2              0                    P 49      532210 1 1 1 1 1 0    97.0   99.0
461 2426.772171 8.914E-25 1.250E-01.06980.061 1914.39140.750.000000              2              0                    P 48      532210 1 1 1 1 1 0    95.0   97.0
461 2429.484649 1.281E-24 1.260E-01.06980.062 1836.54220.750.000000              2              0                    P 47      532210 1 1 1 1 1 0    93.0   95.0
461 2432.174867 1.812E-24 1.260E-01.07000.062 1760.29100.750.000000              2              0                    P 46      532210 1 1 1 1 1 0    91.0   93.0
461 2434.842797 2.542E-24 1.260E-01.07030.063 1685.63930.750.000000              2              0                    P 45      532210 1 1 1 1 1 0    89.0   91.0
461 2437.488409 3.565E-24 1.270E-01.07050.063 1612.58860.750.000000              2              0                    P 44      532210 1 1 1 1 1 0    87.0   89.0
461 2440.111676 4.919E-24 1.270E-01.07080.064 1541.14040.750.000000              2              0                    P 43      532210 1 1 1 1 1 0    85.0   87.0
461 2442.712569 6.783E-24 1.280E-01.07110.064 1471.29600.750.000000              2              0                    P 42      532210 1 1 1 1 1 0    83.0   85.0
461 2445.291059 9.204E-24 1.280E-01.07130.065 1403.05680.750.000000              2              0                    P 41      532210 1 1 1 1 1 0    81.0   83.0
461 2447.847117 1.238E-23 1.280E-01.07160.065 1336.42420.750.000000              2              0                    P 40      532210 1 1 1 1 1 0    79.0   81.0
461 2450.380715 1.665E-23 1.290E-01.07180.065 1271.39950.750.000000              2              0                    P 39      532210 1 1 1 1 1 0    77.0   79.0
461 2452.891823 2.203E-23 1.290E-01.07210.066 1207.98390.750.000000              2              0                    P 38      532210 1 1 1 1 1 0    75.0   77.0
461 2455.380412 2.912E-23 1.300E-01.07240.066 1146.17870.750.000000              2              0                    P 37      532210 1 1 1 1 1 0    73.0   75.0
461 2457.846454 3.787E-23 1.300E-01.07260.067 1085.98520.750.000000              2              0                    P 36      532210 1 1 1 1 1 0    71.0   73.0
461 2460.289919 4.921E-23 1.310E-01.07290.067 1027.40450.750.000000              2              0                    P 35      532210 1 1 1 1 1 0    69.0   71.0
461 2462.710777 6.339E-23 1.320E-01.07320.067  970.43770.750.000000              2              0                    P 34      532210 1 1 1 1 1 0    67.0   69.0
461 2465.108999 8.032E-23 1.320E-01.07350.068  915.08610.750.000000              2              0                    P 33      532210 1 1 1 1 1 0    65.0   67.0
461 2467.484555 1.017E-22 1.330E-01.07370.068  861.35060.750.000000              2              0                    P 32      532210 1 1 1 1 1 0    63.0   65.0
461 2469.837417 1.266E-22 1.330E-01.07400.069  809.23230.750.000000              2              0                    P 31      532210 1 1 1 1 1 0    61.0   63.0
461 2472.167553 1.574E-22 1.340E-01.07430.069  758.73240.750.000000              2              0                    P 30      532210 1 1 1 1 1 0    59.0   61.0
461 2474.474935 1.939E-22 1.350E-01.07460.069  709.85160.750.000000              2              0                    P 29      532210 1 1 1 1 1 0    57.0   59.0
461 2476.759532 2.349E-22 1.350E-01.07490.070  662.59110.750.000000              2              0                    P 28      532210 1 1 1 1 1 0    55.0   57.0
461 2479.021314 2.842E-22 1.360E-01.07520.070  616.95170.750.000000              2              0                    P 27      532210 1 1 1 1 1 0    53.0   55.0
461 2481.260252 3.406E-22 1.370E-01.07550.071  572.93440.750.000000              2              0                    P 26      532210 1 1 1 1 1 0    51.0   53.0
461 2483.476315 4.043E-22 1.380E-01.07580.071  530.54000.750.000000              2              0                    P 25      532210 1 1 1 1 1 0    49.0   51.0
461 2485.669472 4.720E-22 1.380E-01.07620.072  489.76930.750.000000              2              0                    P 24      532210 1 1 1 1 1 0    47.0   49.0
461 2487.839695 5.496E-22 1.390E-01.07650.072  450.62310.750.000000              2              0                    P 23      532210 1 1 1 1 1 0    45.0   47.0
461 2489.986951 6.337E-22 1.400E-01.07680.073  413.10230.750.000000              2              0                    P 22      532210 1 1 1 1 1 0    43.0   45.0
461 2492.111211 7.233E-22 1.410E-01.07720.073  377.20750.750.000000              2              0                    P 21      532210 1 1 1 1 1 0    41.0   43.0
461 2494.212444 8.172E-22 1.420E-01.07750.074  342.93950.750.000000              2              0                    P 20      532210 1 1 1 1 1 0    39.0   41.0
461 2496.290619 9.134E-22 1.430E-01.07790.074  310.29890.750.000000              2              0                    P 19      532210 1 1 1 1 1 0    37.0   39.0
461 2498.345707 1.010E-21 1.440E-01.07820.075  279.28640.750.000000              2              0                    P 18      532210 1 1 1 1 1 0    35.0   37.0
461 2500.377675 1.104E-21 1.450E-01.07860.075  249.90250.750.000000              2              0                    P 17      532210 1 1 1 1 1 0    33.0   35.0
461 2502.386493 1.193E-21 1.460E-01.07900.076  222.14800.750.000000              2              0                    P 16      532210 1 1 1 1 1 0    31.0   33.0
461 2504.372131 1.274E-21 1.470E-01.07940.076  196.02320.750.000000              2              0                    P 15      532210 1 1 1 1 1 0    29.0   31.0
461 2506.334556 1.343E-21 1.480E-01.07980.077  171.52870.750.000000              2              0                    P 14      532210 1 1 1 1 1 0    27.0   29.0
461 2508.273739 1.407E-21 1.500E-01.08020.078  148.66500.750.000000              2              0                    P 13      532210 1 1 1 1 1 0    25.0   27.0
461 2510.189648 1.442E-21 1.510E-01.08060.079  127.43260.750.000000              2              0                    P 12      532210 1 1 1 1 1 0    23.0   25.0
461 2512.082251 1.465E-21 1.530E-01.08100.079  107.83180.750.000000              2              0                    P 11      532210 1 1 1 1 1 0    21.0   23.0
461 2513.951517 1.454E-21 1.540E-01.08150.080   89.86310.750.000000              2              0                    P 10      532210 1 1 1 1 1 0    19.0   21.0
461 2515.797416 1.425E-21 1.560E-01.08190.081   73.52670.750.000000              2              0                    P  9      532210 1 1 1 1 1 0    17.0   19.0
461 2517.619915 1.374E-21 1.590E-01.08240.082   58.82310.750.000000              2              0                    P  8      532210 1 1 1 1 1 0    15.0   17.0
461 2519.418983 1.283E-21 1.610E-01.08290.084   45.75250.750.000000              2              0                    P  7      532210 1 1 1 1 1 0    13.0   15.0
461 2521.194588 1.168E-21 1.640E-01.08340.085   34.31520.750.000000              2              0                    P  6      532210 1 1 1 1 1 0    11.0   13.0
461 2522.946699 1.031E-21 1.690E-01.08390.087   24.51130.750.000000              2              0                    P  5      532210 1 1 1 1 1 0     9.0   11.0
461 2524.675284 8.630E-22 1.750E-01.08440.089   16.34110.750.000000              2              0                    P  4      532210 1 1 1 1 1 0     7.0    9.0
461 2526.380311 6.681E-22 1.840E-01.08490.091    9.80480.750.000000              2              0                    P  3      532210 1 1 1 1 1 0     5.0    7.0
461 2528.061749 4.590E-22 2.060E-01.08540.093    4.90250.750.000000              2              0                    P  2      532210 1 1 1 1 1 0     3.0    5.0
461 2529.719565 2.351E-22 3.120E-01.08600.096    1.63420.750.000000              2              0                    P  1      532210 1 1 1 1 1 0     1.0    3.0
461 2532.964204 2.387E-22 1.050E-01.08600.096    0.00000.750.000000              2              0                    R  0      532210 1 1 1 1 1 0     3.0    1.0
461 2534.550963 4.767E-22 1.270E-01.08540.093    1.63420.750.000000              2              0                    R  1      532210 1 1 1 1 1 0     5.0    3.0
461 2536.113972 7.129E-22 1.380E-01.08490.091    4.90250.750.000000              2              0                    R  2      532210 1 1 1 1 1 0     7.0    5.0
461 2537.653199 9.328E-22 1.440E-01.08440.089    9.80480.750.000000              2              0                    R  3      532210 1 1 1 1 1 0     9.0    7.0
461 2539.168611 1.134E-21 1.480E-01.08390.087   16.34110.750.000000              2              0                    R  4      532210 1 1 1 1 1 0    11.0    9.0
461 2540.660176 1.312E-21 1.510E-01.08340.085   24.51130.750.000000              2              0                    R  5      532210 1 1 1 1 1 0    13.0   11.0
461 2542.127861 1.471E-21 1.540E-01.08290.084   34.31520.750.000000              2              0                    R  6      532210 1 1 1 1 1 0    15.0   13.0
461 2543.571634 1.606E-21 1.570E-01.08240.082   45.75250.750.000000              2              0                    R  7      532210 1 1 1 1 1 0    17.0   15.0
461 2544.991463 1.704E-21 1.590E-01.08190.081   58.82310.750.000000              2              0                    R  8      532210 1 1 1 1 1 0    19.0   17.0
461 2546.387314 1.773E-21 1.610E-01.08150.080   73.52670.750.000000              2              0                    R  9      532210 1 1 1 1 1 0    21.0   19.0
461 2547.759155 1.814E-21 1.630E-01.08100.079   89.86310.750.000000              2              0                    R 10      532210 1 1 1 1 1 0    23.0   21.0
461 2549.106953 1.827E-21 1.650E-01.08060.079  107.83180.750.000000              2              0                    R 11      532210 1 1 1 1 1 0    25.0   23.0
461 2550.430675 1.814E-21 1.670E-01.08020.078  127.43260.750.000000              2              0                    R 12      532210 1 1 1 1 1 0    27.0   25.0
461 2551.730289 1.776E-21 1.690E-01.07980.077  148.66500.750.000000              2              0                    R 13      532210 1 1 1 1 1 0    29.0   27.0
461 2553.005760 1.708E-21 1.700E-01.07940.076  171.52870.750.000000              2              0                    R 14      532210 1 1 1 1 1 0    31.0   29.0
461 2554.257057 1.631E-21 1.720E-01.07900.076  196.02320.750.000000              2              0                    R 15      532210 1 1 1 1 1 0    33.0   31.0
461 2555.484145 1.540E-21 1.740E-01.07860.075  222.14800.750.000000              2              0                    R 16      532210 1 1 1 1 1 0    35.0   33.0
461 2556.686993 1.429E-21 1.750E-01.07820.075  249.90250.750.000000              2              0                    R 17      532210 1 1 1 1 1 0    37.0   35.0
461 2557.865565 1.320E-21 1.770E-01.07790.074  279.28640.750.000000              2              0                    R 18      532210 1 1 1 1 1 0    39.0   37.0
461 2559.019830 1.206E-21 1.790E-01.07750.074  310.29890.750.000000              2              0                    R 19      532210 1 1 1 1 1 0    41.0   39.0
461 2560.149753 1.090E-21 1.810E-01.07720.073  342.93950.750.000000              2              0                    R 20      532210 1 1 1 1 1 0    43.0   41.0
461 2561.255301 9.702E-22 1.820E-01.07680.073  377.20750.750.000000              2              0                    R 21      532210 1 1 1 1 1 0    45.0   43.0
461 2562.336441 8.597E-22 1.840E-01.07650.072  413.10230.750.000000              2              0                    R 22      532210 1 1 1 1 1 0    47.0   45.0
461 2563.393138 7.544E-22 1.860E-01.07620.072  450.62310.750.000000              2              0                    R 23      532210 1 1 1 1 1 0    49.0   47.0
461 2564.425360 6.556E-22 1.880E-01.07580.071  489.76930.750.000000              2              0                    R 24      532210 1 1 1 1 1 0    51.0   49.0
461 2565.433072 5.643E-22 1.900E-01.07550.071  530.54000.750.000000              2              0                    R 25      532210 1 1 1 1 1 0    53.0   51.0
461 2566.416240 4.787E-22 1.910E-01.07520.070  572.93440.750.000000              2              0                    R 26      532210 1 1 1 1 1 0    55.0   53.0
461 2567.374830 4.044E-22 1.930E-01.07490.070  616.95170.750.000000              2              0                    R 27      532210 1 1 1 1 1 0    57.0   55.0
461 2568.308809 3.386E-22 1.950E-01.07460.069  662.59110.750.000000              2              0                    R 28      532210 1 1 1 1 1 0    59.0   57.0
461 2569.218142 2.808E-22 1.970E-01.07430.069  709.85160.750.000000              2              0                    R 29      532210 1 1 1 1 1 0    61.0   59.0
461 2570.102796 2.309E-22 1.990E-01.07400.069  758.73240.750.000000              2              0                    R 30      532210 1 1 1 1 1 0    63.0   61.0
461 2570.400028 2.211E-36 4.450E-01.06980.059 7801.75550.750.000000              2              0                    R 98      432210 1 1 1 1 1 0   199.0  197.0
461 2570.962735 1.881E-22 2.010E-01.07370.068  809.23230.750.000000              2              0                    R 31      532210 1 1 1 1 1 0    65.0   63.0
461 2571.279074 4.586E-36 4.390E-01.06980.059 7646.62640.750.000000              2              0                    R 97      432210 1 1 1 1 1 0   197.0  195.0
461 2571.797926 1.519E-22 2.030E-01.07350.068  861.35060.750.000000              2              0                    R 32      532210 1 1 1 1 1 0    67.0   65.0
461 2572.130870 9.465E-36 4.340E-01.06980.059 7492.97960.750.000000              2              0                    R 96      432210 1 1 1 1 1 0   195.0  193.0
461 2572.608333 1.216E-22 2.050E-01.07320.067  915.08610.750.000000              2              0                    R 33      532210 1 1 1 1 1 0    69.0   67.0
461 2572.955459 1.934E-35 4.280E-01.06980.059 7340.81810.750.000000              2              0                    R 95      432210 1 1 1 1 1 0   193.0  191.0
461 2573.393924 9.647E-23 2.070E-01.07290.067  970.43770.750.000000              2              0                    R 34      532210 1 1 1 1 1 0    71.0   69.0
461 2573.752881 3.933E-35 4.230E-01.06980.059 7190.14520.750.000000              2              0                    R 94      432210 1 1 1 1 1 0   191.0  189.0
461 2574.154662 7.588E-23 2.090E-01.07260.067 1027.40450.750.000000              2              0                    R 35      532210 1 1 1 1 1 0    73.0   71.0
461 2574.523180 7.917E-35 4.170E-01.06980.059 7040.96370.750.000000              2              0                    R 93      432210 1 1 1 1 1 0   189.0  187.0
461 2574.890514 5.917E-23 2.110E-01.07240.066 1085.98520.750.000000              2              0                    R 36      532210 1 1 1 1 1 0    75.0   73.0
461 2575.266398 1.586E-34 4.120E-01.06980.059 6893.27670.750.000000              2              0                    R 92      532210 1 1 1 1 1 0   187.0  185.0
461 2575.601444 4.574E-23 2.130E-01.07210.066 1146.17870.750.000000              2              0                    R 37      532210 1 1 1 1 1 0    77.0   75.0
461 2575.982577 3.145E-34 4.060E-01.06980.059 6747.08710.750.000000              2              0                    R 91      532210 1 1 1 1 1 0   185.0  183.0
461 2576.287419 3.506E-23 2.150E-01.07180.065 1207.98390.750.000000              2              0                    R 38      532210 1 1 1 1 1 0    79.0   77.0
461 2576.671758 6.204E-34 4.010E-01.06980.059 6602.39790.750.000000              2              0                    R 90      532210 1 1 1 1 1 0   183.0  181.0
461 2576.948402 2.677E-23 2.180E-01.07160.065 1271.39950.750.000000              2              0                    R 39      532210 1 1 1 1 1 0    81.0   79.0
461 2577.333983 1.215E-33 3.960E-01.06980.059 6459.21190.750.000000              2              0                    R 89      532210 1 1 1 1 1 0   181.0  179.0
461 2577.584359 2.017E-23 2.200E-01.07130.065 1336.42420.750.000000              2              0                    R 40      532210 1 1 1 1 1 0    83.0   81.0
461 2577.969293 2.360E-33 3.910E-01.06980.059 6317.53210.750.000000              2              0                    R 88      532210 1 1 1 1 1 0   179.0  177.0
461 2578.195255 1.507E-23 2.220E-01.07110.064 1403.05680.750.000000              2              0                    R 41      532210 1 1 1 1 1 0    85.0   83.0
461 2578.577730 4.540E-33 3.850E-01.06980.059 6177.36120.750.000000              2              0                    R 87      532210 1 1 1 1 1 0   177.0  175.0
461 2578.781054 1.116E-23 2.240E-01.07080.064 1471.29600.750.000000              2              0                    R 42      532210 1 1 1 1 1 0    87.0   85.0
461 2579.159334 8.690E-33 3.800E-01.06980.059 6038.70210.750.000000              2              0                    R 86      532210 1 1 1 1 1 0   175.0  173.0
461 2579.341722 8.238E-24 2.270E-01.07050.063 1541.14040.750.000000              2              0                    R 43      532210 1 1 1 1 1 0    89.0   87.0
461 2579.714146 1.650E-32 3.750E-01.06980.059 5901.55760.750.000000              2              0                    R 85      532210 1 1 1 1 1 0   173.0  171.0
461 2579.877224 6.002E-24 2.290E-01.07030.063 1612.58860.750.000000              2              0                    R 44      532210 1 1 1 1 1 0    91.0   89.0
461 2580.242207 3.110E-32 3.700E-01.06980.059 5765.93030.750.000000              2              0                    R 84      532210 1 1 1 1 1 0   171.0  169.0
461 2580.387522 4.355E-24 2.320E-01.07000.062 1685.63930.750.000000              2              0                    R 45      532210 1 1 1 1 1 0    93.0   91.0
461 2580.743558 5.834E-32 3.660E-01.06980.059 5631.82310.750.000000              2              0                    R 83      532210 1 1 1 1 1 0   169.0  167.0
461 2580.872583 3.120E-24 2.340E-01.06980.062 1760.29100.750.000000              2              0                    R 46      532210 1 1 1 1 1 0    95.0   93.0
461 2581.218238 1.083E-31 3.610E-01.06980.059 5499.23850.750.000000              2              0                    R 82      532210 1 1 1 1 1 0   167.0  165.0
461 2581.332371 2.227E-24 2.370E-01.06950.061 1836.54220.750.000000              2              0                    R 47      532210 1 1 1 1 1 0    97.0   95.0
461 2581.666288 1.994E-31 3.560E-01.06980.059 5368.17920.750.000000              2              0                    R 81      532210 1 1 1 1 1 0   165.0  163.0
461 2581.766849 1.569E-24 2.390E-01.06980.061 1914.39140.750.000000              2              0                    R 48      532210 1 1 1 1 1 0    99.0   97.0
461 2582.087748 3.655E-31 3.520E-01.06980.059 5238.64790.750.000000              2              0                    R 80      532210 1 1 1 1 1 0   163.0  161.0
461 2582.175982 1.101E-24 2.420E-01.06980.060 1993.83710.750.000000              2              0                    R 49      532210 1 1 1 1 1 0   101.0   99.0
461 2582.482658 6.627E-31 3.470E-01.06980.059 5110.64710.750.000000              2              0                    R 79      532210 1 1 1 1 1 0   161.0  159.0
461 2582.559734 7.636E-25 2.440E-01.06980.059 2074.87770.750.000000              2              0                    R 50      532210 1 1 1 1 1 0   103.0  101.0
461 2582.851057 1.196E-30 3.430E-01.06980.059 4984.17930.750.000000              2              0                    R 78      532210 1 1 1 1 1 0   159.0  157.0
461 2582.918070 5.272E-25 2.470E-01.06980.059 2157.51160.750.000000              2              0                    R 51      532210 1 1 1 1 1 0   105.0  103.0
461 2583.192985 2.135E-30 3.380E-01.06980.059 4859.24720.750.000000              2              0                    R 77      532210 1 1 1 1 1 0   157.0  155.0
461 2583.250952 3.610E-25 2.500E-01.06980.059 2241.73720.750.000000              2              0                    R 52      532210 1 1 1 1 1 0   107.0  105.0
461 2583.508482 3.794E-30 3.340E-01.06980.059 4735.85310.750.000000              2              0                    R 76      532210 1 1 1 1 1 0   155.0  153.0
461 2583.558346 2.452E-25 2.530E-01.06980.059 2327.55280.750.000000              2              0                    R 53      532210 1 1 1 1 1 0   109.0  107.0
461 2583.797586 6.669E-30 3.290E-01.06980.059 4613.99960.750.000000              2              0                    R 75      532210 1 1 1 1 1 0   153.0  151.0
461 2583.840213 1.651E-25 2.560E-01.06980.059 2414.95680.750.000000              2              0                    R 54      532210 1 1 1 1 1 0   111.0  109.0
461 2584.060337 1.167E-29 3.250E-01.06980.059 4493.68900.750.000000              2              0                    R 74      532210 1 1 1 1 1 0   151.0  149.0
461 2584.096519 1.103E-25 2.590E-01.06980.059 2503.94730.750.000000              2              0                    R 55      532210 1 1 1 1 1 0   113.0  111.0
461 2584.296774 2.025E-29 3.210E-01.06980.059 4374.92390.750.000000              2              0                    R 73      532210 1 1 1 1 1 0   149.0  147.0
461 2584.327227 7.312E-26 2.620E-01.06980.059 2594.52270.750.000000              2              0                    R 56      532210 1 1 1 1 1 0   115.0  113.0
461 2584.506936 3.487E-29 3.170E-01.06980.059 4257.70640.750.000000              2              0                    R 72      532210 1 1 1 1 1 0   147.0  145.0
461 2584.532299 4.789E-26 2.640E-01.06980.059 2686.68110.750.000000              2              0                    R 57      532210 1 1 1 1 1 0   117.0  115.0
461 2584.690860 5.957E-29 3.130E-01.06980.059 4142.03900.750.000000              2              0                    R 71      532210 1 1 1 1 1 0   145.0  143.0
461 2584.711700 3.135E-26 2.680E-01.06980.059 2780.42070.750.000000              2              0                    R 58      532210 1 1 1 1 1 0   119.0  117.0
461 2584.848587 1.010E-28 3.090E-01.06980.059 4027.92390.750.000000              2              0                    R 70      532210 1 1 1 1 1 0   143.0  141.0
461 2584.865392 2.028E-26 2.710E-01.06980.059 2875.73970.750.000000              2              0                    R 59      532210 1 1 1 1 1 0   121.0  119.0
461 2584.980154 1.704E-28 3.060E-01.06980.059 3915.36350.750.000000              2              0                    R 69      532210 1 1 1 1 1 0   141.0  139.0
461 2584.993338 1.301E-26 2.740E-01.06980.059 2972.63610.750.000000              2              0                    R 60      532210 1 1 1 1 1 0   123.0  121.0
461 2585.085599 2.844E-28 3.020E-01.06980.059 3804.35990.750.000000              2              0                    R 68      532210 1 1 1 1 1 0   139.0  137.0
461 2585.095502 8.282E-27 2.770E-01.06980.059 3071.10810.750.000000              2              0                    R 61      532210 1 1 1 1 1 0   125.0  123.0
461 2585.164961 4.708E-28 2.980E-01.06980.059 3694.91540.750.000000              2              0                    R 67      532210 1 1 1 1 1 0   137.0  135.0
461 2585.171846 5.230E-27 2.800E-01.06980.059 3171.15370.750.000000              2              0                    R 62      532210 1 1 1 1 1 0   127.0  125.0
461 2585.218277 7.732E-28 2.940E-01.06980.059 3587.03210.750.000000              2              0                    R 66      532210 1 1 1 1 1 0   135.0  133.0
461 2585.222333 3.288E-27 2.840E-01.06980.059 3272.77100.750.000000              2              0                    R 63      532210 1 1 1 1 1 0   129.0  127.0
461 2585.245586 1.264E-27 2.910E-01.06980.059 3480.71220.750.000000              2              0                    R 65      532210 1 1 1 1 1 0   133.0  131.0
461 2585.246926 2.043E-27 2.870E-01.06980.059 3375.95780.750.000000              2              0                    R 64      532210 1 1 1 1 1 0   131.0  129.0
