241  654.133060 7.908E-26 1.174E+00.09010.087 2726.89190.820.000000            2V3             V3 62  7 0E       63  7 0E      334340 5 6 4 3 2 0  2000.0 2032.0
241  654.139870 3.374E-25 1.079E+00.08980.077 2429.91200.790.000000             V3         GROUND 68  8 0E       69  8 0E      334340 5 6 4 3 2 0  2192.0 2224.0
241  654.178560 5.259E-26 2.103E-03.08820.281 1393.21310.810.000000             V5             V3 35  3-1E       36  4 0E      334440 5 6 4 3 2 0  1136.0 1168.0
241  654.197050 4.778E-25 1.083E+00.08980.077 2359.09760.790.000000             V3         GROUND 68  7 0E       69  7 0E      334340 5 6 4 3 2 0  2192.0 2224.0
241  654.221750 1.067E-25 1.176E+00.09010.087 2665.48370.820.000000            2V3             V3 62  6 0A2      63  6 0A1     334340 5 6 4 3 2 0  2000.0 2032.0
241  654.221760 1.067E-25 1.176E+00.09010.087 2665.48370.820.000000            2V3             V3 62  6 0A1      63  6 0A2     334340 5 6 4 3 2 0  2000.0 2032.0
241  654.246840 6.468E-25 1.088E+00.08980.077 2297.69540.790.000000             V3         GROUND 68  6 0A1      69  6 0A2     334340 5 6 4 3 2 0  2192.0 2224.0
241  654.246840 6.468E-25 1.088E+00.08980.077 2297.69540.790.000000             V3         GROUND 68  6 0A2      69  6 0A1     334340 5 6 4 3 2 0  2192.0 2224.0
241  654.289130 8.321E-25 1.088E+00.08980.077 2245.71840.790.000000             V3         GROUND 68  5 0E       69  5 0E      334340 5 6 4 3 2 0  2192.0 2224.0
241  654.323840 1.026E-24 1.091E+00.08980.078 2203.17700.790.000000             V3         GROUND 68  4 0E       69  4 0E      334340 5 6 4 3 2 0  2192.0 2224.0
241  654.350910 1.207E-24 1.092E+00.08970.078 2170.08020.790.000000             V3         GROUND 68  3 0A1      69  3 0A2     334340 5 6 4 3 2 0  2192.0 2224.0
241  654.350910 1.207E-24 1.092E+00.08970.078 2170.08020.790.000000             V3         GROUND 68  3 0A2      69  3 0A1     334340 5 6 4 3 2 0  2192.0 2224.0
241  654.355830 1.366E-25 1.169E+00.09010.087 2613.50170.820.000000            2V3             V3 62  5 0E       63  5 0E      334340 5 6 4 3 2 0  2000.0 2032.0
241  654.370280 1.355E-24 1.093E+00.08970.078 2146.43480.790.000000             V3         GROUND 68  2 0E       69  2 0E      334340 5 6 4 3 2 0  2192.0 2224.0
241  654.381920 1.454E-24 1.095E+00.08970.078 2132.24550.790.000000             V3         GROUND 68  1 0E       69  1 0E      334340 5 6 4 3 2 0  2192.0 2224.0
241  654.385800 1.487E-24 1.094E+00.08970.079 2127.51550.790.000000             V3         GROUND 68  0 0A1      69  0 0A2     334340 5 6 4 3 2 0  2192.0 2224.0
241  654.586620 6.921E-26 2.500E-01.09020.092 2429.16690.840.000000             V5             V3 60  1 1A1      61  3 0A2     334340 5 6 4 3 2 0  1936.0 1968.0
