 22  589.243739 3.130E-30 2.371E-01.06010.068 4325.24940.71-.000824       2 1 1 02       1 2 2 01                    Q 64e     365553243110 9 711   258.0  258.0
 22  589.245564 1.440E-29 7.167E-01.06700.081 4132.69210.75-.000716       1 1 1 12       1 0 0 12                    P 39e     366663243110 9 711   154.0  158.0
 22  589.251110 2.020E-29 1.166E-01.06830.086 3660.88470.74-.000611       1 4 4 02       0 5 5 01                    R 32f     366663243110 9 711   134.0  130.0
 22  589.263402 4.970E-30 2.400E-01.06080.068 4226.16770.71-.000815       2 1 1 02       1 2 2 01                    Q 62e     365553243110 9 711   250.0  250.0
 22  589.278164 1.290E-27 2.615E-01.07780.107 2751.89810.68-.000504       2 1 1 02       1 2 2 01                    Q 11f     366663243110 9 711    46.0   46.0
 22  589.281732 5.170E-30 2.208E-01.07170.095 3990.64280.71-.000324       2 3 3 03       1 4 4 02                    R 21f     366663243110 9 711    90.0   86.0
 22  589.281895 7.730E-30 2.419E-01.06170.069 4130.18950.72-.000807       2 1 1 02       1 2 2 01                    Q 60e     365553243110 9 711   242.0  242.0
 22  589.293315 4.800E-30 5.444E-01.06960.091 4232.88150.73-.000628       3 1 1 03       2 2 2 02                    Q 27f     366663243110 9 711   110.0  110.0
 22  589.299187 1.180E-29 2.431E-01.06270.070 4037.31640.72-.000797       2 1 1 02       1 2 2 01                    Q 58e     365553243110 9 711   234.0  234.0
 22  589.300493 9.560E-28 1.052E-01.07260.097 2745.03100.71-.000260       1 3 3 02       0 4 4 01                    R 19f     366663243110 9 711    82.0   78.0
 22  589.315263 1.780E-29 2.455E-01.06380.070 3947.55030.73-.000788       2 1 1 02       1 2 2 01                    Q 56e     365553243110 9 711   226.0  226.0
 22  589.318699 3.970E-27 4.854E-01.08080.111 2559.90780.68-.001184       2 1 1 03       1 2 2 02                    P  8e     366663243110 9 711    30.0   34.0
 22  589.328189 1.150E-27 2.606E-01.07970.109 2735.46970.68-.000481       2 1 1 02       1 2 2 01                    Q  9f     366663243110 9 711    38.0   38.0
 22  589.330120 2.640E-29 2.477E-01.06470.071 3860.89260.73-.000778       2 1 1 02       1 2 2 01                    Q 54e     365553243110 9 711   218.0  218.0
 22  589.332311 1.060E-29 1.309E+00.08850.120 3757.05790.70-.001269       3 1 1 04       2 2 2 03                    P  3f     366663243110 9 711    10.0   14.0
 22  589.343767 3.850E-29 2.499E-01.06530.072 3777.34480.74-.000769       2 1 1 02       1 2 2 01                    Q 52e     365553243110 9 711   210.0  210.0
 22  589.356225 5.500E-29 2.510E-01.06580.074 3696.90840.74-.000759       2 1 1 02       1 2 2 01                    Q 50e     366553243110 9 711   202.0  202.0
 22  589.367523 7.740E-29 2.526E-01.06600.075 3619.58490.74-.000749       2 1 1 02       1 2 2 01                    Q 48e     366563243110 9 711   194.0  194.0
 22  589.368647 9.560E-28 2.573E-01.08200.112 2722.17020.68-.000455       2 1 1 02       1 2 2 01                    Q  7f     366663243110 9 711    30.0   30.0
 22  589.372276 2.500E-30 1.514E+00.07620.104 4415.33120.68-.001052       4 0 0 05       3 1 1 04                    P 13e     366663243110 9 711    50.0   54.0
 22  589.377700 1.070E-28 2.539E-01.06620.076 3545.37540.74-.000738       2 1 1 02       1 2 2 01                    Q 46e     366563243110 9 711   186.0  186.0
 22  589.386800 1.450E-28 2.545E-01.06640.077 3474.28130.74-.000728       2 1 1 02       1 2 2 01                    Q 44e     366563243110 9 711   178.0  178.0
 22  589.394874 1.940E-28 2.562E-01.06660.079 3406.30390.75-.000717       2 1 1 02       1 2 2 01                    Q 42e     366563243110 9 711   170.0  170.0
 22  589.399562 7.140E-28 2.494E-01.08490.116 2711.99980.69-.000423       2 1 1 02       1 2 2 01                    Q  5f     366663243110 9 711    22.0   22.0
 22  589.401979 2.550E-28 2.579E-01.06690.080 3341.44420.75-.000706       2 1 1 02       1 2 2 01                    Q 40e     366663243110 9 711   162.0  162.0
 22  589.408174 3.280E-28 2.585E-01.06720.082 3279.70330.75-.000695       2 1 1 02       1 2 2 01                    Q 38e     366663243110 9 711   154.0  154.0
 22  589.413523 4.160E-28 2.600E-01.06750.084 3221.08240.74-.000683       2 1 1 02       1 2 2 01                    Q 36e     366663243110 9 711   146.0  146.0
 22  589.414242 5.700E-29 5.691E-01.05720.064 3956.38450.65-.000658       0 3 3 01       0 2 2 01                    P 82e     475553243110 9 711   326.0  330.0
 22  589.417778 5.480E-30 5.481E-01.07020.093 4191.42070.72-.000615       3 1 1 03       2 2 2 02                    Q 25f     366663243110 9 711   102.0  102.0
 22  589.418091 5.160E-28 2.606E-01.06790.085 3165.58230.74-.000672       2 1 1 02       1 2 2 01                    Q 34e     366663243110 9 711   138.0  138.0
