531  518.981670 2.553E-27 3.340E-04.09720.117 2111.72850.590.000000       2 3 1 0        3 0 0 0                     Q 36e     455550 5 3 1 1 1 0    73.0   73.0
531  519.109700 2.475E-27 3.325E-04.09590.116 2128.02720.590.000000       2 3 1 0        3 0 0 0                     Q 38e     455550 5 3 1 1 1 0    77.0   77.0
531  519.178630 1.026E-27 6.184E-05.07740.098 2127.23500.770.000000       1 3 1 0        2 0 0 0                     P 86e     454440 5 3 1 1 1 0   171.0  173.0
531  519.244580 2.382E-27 3.308E-04.09460.116 2145.19460.600.000000       2 3 1 0        3 0 0 0                     Q 40e     454450 5 3 1 1 1 0    81.0   81.0
531  519.386330 2.276E-27 3.290E-04.09340.115 2163.23050.620.000000       2 3 1 0        3 0 0 0                     Q 42e     454450 5 3 1 1 1 0    85.0   85.0
531  519.387430 1.213E-27 6.253E-05.07800.099 2090.07860.770.000000       1 3 1 0        2 0 0 0                     P 84e     454440 5 3 1 1 1 0   167.0  169.0
531  519.405910 5.772E-28 1.862E-04.11550.159 1971.53550.750.000000       2 3 1 0        3 0 0 0                     R  6e     455550 5 3 1 1 1 0    15.0   13.0
531  519.534940 2.161E-27 3.272E-04.09230.115 2182.13480.630.000000       2 3 1 0        3 0 0 0                     Q 44e     454450 5 3 1 1 1 0    89.0   89.0
531  519.601710 1.427E-27 6.323E-05.07850.100 2053.78850.770.000000       1 3 1 0        2 0 0 0                     P 82e     454440 5 3 1 1 1 0   163.0  165.0
531  519.690420 2.038E-27 3.252E-04.09130.114 2201.90740.650.000000       2 3 1 0        3 0 0 0                     Q 46e     454450 5 3 1 1 1 0    93.0   93.0
531  519.821500 1.669E-27 6.387E-05.07910.101 2018.36500.770.000000       1 3 1 0        2 0 0 0                     P 80e     454440 5 3 1 1 1 0   159.0  161.0
531  519.852780 1.910E-27 3.233E-04.09030.114 2222.54820.670.000000       2 3 1 0        3 0 0 0                     Q 48e     454450 5 3 1 1 1 0    97.0   97.0
531  519.863900 7.091E-28 1.838E-04.11540.156 1974.79630.740.000000       2 3 1 0        3 0 0 0                     R  8e     455550 5 3 1 1 1 0    19.0   17.0
531  520.022010 1.779E-27 3.212E-04.08940.113 2244.05720.690.000000       2 3 1 0        3 0 0 0                     Q 50e     454450 5 3 1 1 1 0   101.0  101.0
531  520.046770 1.943E-27 6.453E-05.07960.102 1983.80830.770.000000       1 3 1 0        2 0 0 0                     P 78e     454440 5 3 1 1 1 0   155.0  157.0
531  520.198140 1.647E-27 3.191E-04.08850.113 2266.43410.710.000000       2 3 1 0        3 0 0 0                     Q 52e     454450 5 3 1 1 1 0   105.0  105.0
531  520.277510 2.251E-27 6.520E-05.08020.103 1950.11840.770.000000       1 3 1 0        2 0 0 0                     P 76e     454440 5 3 1 1 1 0   151.0  153.0
531  520.327360 8.325E-28 1.821E-04.11520.153 1978.92660.730.000000       2 3 1 0        3 0 0 0                     R 10e     455550 5 3 1 1 1 0    23.0   21.0
531  520.381150 1.516E-27 3.170E-04.08770.112 2289.67880.720.000000       2 3 1 0        3 0 0 0                     Q 54e     454450 5 3 1 1 1 0   109.0  109.0
531  520.513710 2.593E-27 6.582E-05.08080.104 1917.29570.770.000000       1 3 1 0        2 0 0 0                     P 74e     454440 5 3 1 1 1 0   147.0  149.0
531  520.571050 1.387E-27 3.148E-04.08690.111 2313.79130.730.000000       2 3 1 0        3 0 0 0                     Q 56e     454450 5 3 1 1 1 0   113.0  113.0
531  520.755390 2.972E-27 6.645E-05.08140.105 1885.34030.770.000000       1 3 1 0        2 0 0 0                     P 72e     454440 5 3 1 1 1 0   143.0  145.0
531  520.767860 1.262E-27 3.125E-04.08610.111 2338.77130.740.000000       2 3 1 0        3 0 0 0                     Q 58e     454450 5 3 1 1 1 0   117.0  117.0
531  520.796260 9.460E-28 1.809E-04.11480.150 1983.92640.720.000000       2 3 1 0        3 0 0 0                     R 12e     455550 5 3 1 1 1 0    27.0   25.0
531  520.971570 1.142E-27 3.103E-04.08540.110 2364.61880.750.000000       2 3 1 0        3 0 0 0                     Q 60e     454450 5 3 1 1 1 0   121.0  121.0
531  521.002500 3.388E-27 6.706E-05.08200.106 1854.25240.770.000000       1 3 1 0        2 0 0 0                     P 70e     454440 5 3 1 1 1 0   139.0  141.0
531  521.182190 1.027E-27 3.078E-04.08470.109 2391.33360.750.000000       2 3 1 0        3 0 0 0                     Q 62e     454450 5 3 1 1 1 0   125.0  125.0
531  521.255060 3.842E-27 6.766E-05.08270.106 1824.03220.760.000000       1 3 1 0        2 0 0 0                     P 68e     454450 5 3 1 1 1 0   135.0  137.0
531  521.270640 1.048E-27 1.799E-04.11410.146 1989.79560.710.000000       2 3 1 0        3 0 0 0                     R 14e     455550 5 3 1 1 1 0    31.0   29.0
531  521.399730 9.188E-28 3.053E-04.08400.108 2418.91540.760.000000       2 3 1 0        3 0 0 0                     Q 64e     454450 5 3 1 1 1 0   129.0  129.0
531  521.513050 4.334E-27 6.826E-05.08330.107 1794.67970.760.000000       1 3 1 0        2 0 0 0                     P 66e     454450 5 3 1 1 1 0   131.0  133.0
531  521.624180 8.175E-28 3.028E-04.08330.107 2447.36430.760.000000       2 3 1 0        3 0 0 0                     Q 66e     454450 5 3 1 1 1 0   133.0  133.0
531  521.750450 1.139E-27 1.793E-04.11300.142 1996.53430.700.000000       2 3 1 0        3 0 0 0                     R 16e     455550 5 3 1 1 1 0    35.0   33.0
531  521.776480 4.862E-27 6.883E-05.08400.108 1766.19520.760.000000       1 3 1 0        2 0 0 0                     P 64e     454450 5 3 1 1 1 0   127.0  129.0
531  521.855570 7.234E-28 3.002E-04.08270.106 2476.68000.760.000000       2 3 1 0        3 0 0 0                     Q 68e     454450 5 3 1 1 1 0   137.0  137.0
531  522.045320 5.424E-27 6.939E-05.08470.109 1738.57890.750.000000       1 3 1 0        2 0 0 0                     P 62e     454450 5 3 1 1 1 0   123.0  125.0
531  522.093900 6.368E-28 2.976E-04.08200.106 2506.86230.770.000000       2 3 1 0        3 0 0 0                     Q 70e     454440 5 3 1 1 1 0   141.0  141.0
531  522.235720 1.216E-27 1.785E-04.11170.138 2004.14240.690.000000       2 3 1 0        3 0 0 0                     R 18e     455550 5 3 1 1 1 0    39.0   37.0
531  522.319580 6.018E-27 6.994E-05.08540.110 1711.83080.750.000000       1 3 1 0        2 0 0 0                     P 60e     454450 5 3 1 1 1 0   119.0  121.0
531  522.339170 5.576E-28 2.949E-04.08140.105 2537.91110.770.000000       2 3 1 0        3 0 0 0                     Q 72e     454440 5 3 1 1 1 0   145.0  145.0
531  522.591380 4.857E-28 2.922E-04.08080.104 2569.82620.770.000000       2 3 1 0        3 0 0 0                     Q 74e     454440 5 3 1 1 1 0   149.0  149.0
531  522.599240 6.640E-27 7.048E-05.08610.111 1685.95120.740.000000       1 3 1 0        2 0 0 0                     P 58e     454450 5 3 1 1 1 0   115.0  117.0
531  522.726460 1.280E-27 1.779E-04.11010.134 2012.61980.670.000000       2 3 1 0        3 0 0 0                     R 20e     455550 5 3 1 1 1 0    43.0   41.0
531  522.850540 4.209E-28 2.894E-04.08020.103 2602.60740.770.000000       2 3 1 0        3 0 0 0                     Q 76e     454440 5 3 1 1 1 0   153.0  153.0
531  522.884300 7.284E-27 7.100E-05.08690.111 1660.94010.730.000000       1 3 1 0        2 0 0 0                     P 56e     454450 5 3 1 1 1 0   111.0  113.0
531  523.116660 3.628E-28 2.866E-04.07960.102 2636.25450.770.000000       2 3 1 0        3 0 0 0                     Q 78e     454440 5 3 1 1 1 0   157.0  157.0
531  523.174750 7.945E-27 7.152E-05.08770.112 1636.79770.720.000000       1 3 1 0        2 0 0 0                     P 54e     454450 5 3 1 1 1 0   107.0  109.0
531  523.222650 1.330E-27 1.773E-04.10830.131 2021.96650.660.000000       2 3 1 0        3 0 0 0                     R 22e     455550 5 3 1 1 1 0    47.0   45.0
531  523.389760 3.112E-28 2.838E-04.07910.101 2670.76740.770.000000       2 3 1 0        3 0 0 0                     Q 80e     454440 5 3 1 1 1 0   161.0  161.0
531  523.470580 8.614E-27 7.201E-05.08850.113 1613.52420.710.000000       1 3 1 0        2 0 0 0                     P 52e     454450 5 3 1 1 1 0   103.0  105.0
531  523.669810 2.655E-28 2.808E-04.07850.100 2706.14580.770.000000       2 3 1 0        3 0 0 0                     Q 82e     454440 5 3 1 1 1 0   165.0  165.0
531  523.724310 1.366E-27 1.766E-04.10640.127 2032.18240.640.000000       2 3 1 0        3 0 0 0                     R 24e     455550 5 3 1 1 1 0    51.0   49.0
531  523.771800 9.284E-27 7.249E-05.08940.113 1591.11960.690.000000       1 3 1 0        2 0 0 0                     P 50e     454450 5 3 1 1 1 0    99.0  101.0
531  523.956850 2.254E-28 2.779E-04.07800.099 2742.38960.770.000000       2 3 1 0        3 0 0 0                     Q 84e     454440 5 3 1 1 1 0   169.0  169.0
531  524.078380 9.945E-27 7.295E-05.09030.114 1569.58410.670.000000       1 3 1 0        2 0 0 0                     P 48e     454450 5 3 1 1 1 0    95.0   97.0
